provinsi,tahun,bulan,suhu_rata_c,suhu_max_c,suhu_min_c,curah_hujan_mm,kelembapan_pct,kec_angin_ms,sumber,nama_bulan
Sulawesi Utara,2017,6,25.71,28.81,23.65,353.6,87.43,2.4,Open-Meteo ERA5,Juni
Sulawesi Utara,2017,7,25.89,29.01,23.66,182.9,86.13,2.16,Open-Meteo ERA5,Juli
Sulawesi Utara,2017,8,26.01,29.37,23.66,353.4,84.29,2.27,Open-Meteo ERA5,Agustus
Sulawesi Utara,2017,9,26.19,29.42,23.92,219.7,84.93,2.28,Open-Meteo ERA5,September
Sulawesi Utara,2017,10,26.4,29.74,24.03,274.6,84.9,2.45,Open-Meteo ERA5,Oktober
Sulawesi Utara,2017,11,25.85,28.58,23.55,226.3,88.93,2.32,Open-Meteo ERA5,November
Sulawesi Utara,2017,12,26.28,29.32,24.07,229.5,87.55,2.85,Open-Meteo ERA5,Desember
Sulawesi Utara,2018,1,25.66,28.51,23.62,336.4,88.39,2.9,Open-Meteo ERA5,Januari
Sulawesi Utara,2018,2,25.73,28.53,23.8,270.5,86.82,3.29,Open-Meteo ERA5,Februari
Sulawesi Utara,2018,3,25.55,28.31,23.56,285.1,88.48,3.12,Open-Meteo ERA5,Maret
Sulawesi Utara,2018,4,25.74,28.62,23.65,196.1,88.4,2.48,Open-Meteo ERA5,April
Sulawesi Utara,2018,5,26.44,29.72,24.2,157.2,85.03,2.21,Open-Meteo ERA5,Mei
Sulawesi Utara,2018,6,26.23,29.74,23.71,229.0,84.73,2.32,Open-Meteo ERA5,Juni
Sulawesi Utara,2018,7,26.47,30.15,23.77,146.8,81.87,2.58,Open-Meteo ERA5,Juli
Sulawesi Utara,2018,8,26.87,30.81,23.82,67.9,75.77,2.83,Open-Meteo ERA5,Agustus
Sulawesi Utara,2018,9,27.32,32.07,23.68,17.2,67.63,3.43,Open-Meteo ERA5,September
Sulawesi Utara,2018,10,26.8,30.96,24.01,134.0,78.81,3.21,Open-Meteo ERA5,Oktober
Sulawesi Utara,2018,11,26.28,29.5,23.93,139.8,85.73,2.61,Open-Meteo ERA5,November
Sulawesi Utara,2018,12,25.71,28.36,23.84,346.1,90.03,3.34,Open-Meteo ERA5,Desember
Sulawesi Utara,2019,1,25.38,27.98,23.42,428.4,90.32,3.03,Open-Meteo ERA5,Januari
Sulawesi Utara,2019,2,25.51,28.42,23.4,168.7,84.21,3.41,Open-Meteo ERA5,Februari
Sulawesi Utara,2019,3,25.66,28.52,23.52,208.2,85.45,3.11,Open-Meteo ERA5,Maret
Sulawesi Utara,2019,4,26.13,29.19,23.96,292.3,86.37,2.6,Open-Meteo ERA5,April
Sulawesi Utara,2019,5,26.85,30.11,24.47,74.5,83.58,2.61,Open-Meteo ERA5,Mei
Sulawesi Utara,2019,6,26.11,29.14,23.79,249.8,87.77,2.04,Open-Meteo ERA5,Juni
Sulawesi Utara,2019,7,26.02,29.46,23.3,119.2,81.13,2.36,Open-Meteo ERA5,Juli
Sulawesi Utara,2019,8,27.35,31.96,23.71,13.2,66.87,3.27,Open-Meteo ERA5,Agustus
Sulawesi Utara,2019,9,27.56,32.59,23.62,12.2,61.27,4.08,Open-Meteo ERA5,September
Sulawesi Utara,2019,10,26.9,31.6,23.87,101.3,77.45,3.02,Open-Meteo ERA5,Oktober
Sulawesi Utara,2019,11,27.35,31.44,24.05,34.6,75.77,3.29,Open-Meteo ERA5,November
Sulawesi Utara,2019,12,26.38,29.71,23.99,163.9,86.13,2.97,Open-Meteo ERA5,Desember
Sulawesi Utara,2020,1,26.05,29.07,23.78,218.3,86.42,2.99,Open-Meteo ERA5,Januari
Sulawesi Utara,2020,2,25.88,28.84,23.7,218.9,87.14,3.31,Open-Meteo ERA5,Februari
Sulawesi Utara,2020,3,25.97,28.84,23.85,216.5,87.48,2.95,Open-Meteo ERA5,Maret
Sulawesi Utara,2020,4,26.23,29.48,23.89,175.6,85.77,2.72,Open-Meteo ERA5,April
Sulawesi Utara,2020,5,26.86,30.2,24.53,193.8,86.35,2.56,Open-Meteo ERA5,Mei
Sulawesi Utara,2020,6,25.78,28.77,23.72,374.7,89.67,2.34,Open-Meteo ERA5,Juni
Sulawesi Utara,2020,7,25.66,28.77,23.49,376.3,88.84,2.12,Open-Meteo ERA5,Juli
Sulawesi Utara,2020,8,26.24,29.8,23.7,411.4,83.16,2.62,Open-Meteo ERA5,Agustus
Sulawesi Utara,2020,9,26.07,29.69,23.92,242.4,86.63,2.46,Open-Meteo ERA5,September
Sulawesi Utara,2020,10,26.25,29.7,23.96,171.9,85.42,2.7,Open-Meteo ERA5,Oktober
Sulawesi Utara,2020,11,26.04,29.32,23.66,244.4,87.3,2.61,Open-Meteo ERA5,November
Sulawesi Utara,2020,12,25.87,28.75,23.91,318.6,89.58,2.83,Open-Meteo ERA5,Desember
Sulawesi Utara,2021,1,25.41,27.91,23.55,483.7,91.1,2.8,Open-Meteo ERA5,Januari
Sulawesi Utara,2021,2,25.56,28.05,23.63,267.5,89.43,3.09,Open-Meteo ERA5,Februari
Sulawesi Utara,2021,3,25.57,28.38,23.32,287.9,88.52,2.7,Open-Meteo ERA5,Maret
Sulawesi Utara,2021,4,26.3,29.6,23.99,149.0,86.23,2.99,Open-Meteo ERA5,April
Sulawesi Utara,2021,5,26.11,29.1,23.98,319.2,89.0,2.39,Open-Meteo ERA5,Mei
Sulawesi Utara,2021,6,26.12,29.51,23.77,244.9,86.3,2.27,Open-Meteo ERA5,Juni
Sulawesi Utara,2021,7,26.13,29.42,23.66,265.8,85.16,2.48,Open-Meteo ERA5,Juli
Sulawesi Utara,2021,8,26.15,29.63,23.77,210.3,84.42,2.57,Open-Meteo ERA5,Agustus
Sulawesi Utara,2021,9,25.66,28.98,23.49,439.5,88.9,2.42,Open-Meteo ERA5,September
Sulawesi Utara,2021,10,26.58,30.25,23.94,182.2,83.39,2.9,Open-Meteo ERA5,Oktober
Sulawesi Utara,2021,11,25.88,29.18,23.67,305.3,87.63,2.72,Open-Meteo ERA5,November
Sulawesi Utara,2021,12,25.77,28.43,23.82,441.2,88.0,3.56,Open-Meteo ERA5,Desember
Sulawesi Utara,2022,1,25.21,28.16,22.98,377.3,88.97,2.79,Open-Meteo ERA5,Januari
Sulawesi Utara,2022,2,24.72,27.45,22.85,537.0,91.11,2.93,Open-Meteo ERA5,Februari
Sulawesi Utara,2022,3,25.58,28.84,23.3,334.0,88.03,2.92,Open-Meteo ERA5,Maret
Sulawesi Utara,2022,4,26.15,29.41,23.69,166.8,85.6,2.98,Open-Meteo ERA5,April
Sulawesi Utara,2022,5,26.02,29.3,23.74,377.4,87.74,2.48,Open-Meteo ERA5,Mei
Sulawesi Utara,2022,6,25.94,29.54,23.55,223.8,85.8,2.5,Open-Meteo ERA5,Juni
Sulawesi Utara,2022,7,25.91,29.33,23.46,301.8,86.61,2.45,Open-Meteo ERA5,Juli
Sulawesi Utara,2022,8,25.89,29.3,23.51,296.8,84.9,2.5,Open-Meteo ERA5,Agustus
Sulawesi Utara,2022,9,26.08,29.92,23.7,202.9,84.27,2.67,Open-Meteo ERA5,September
Sulawesi Utara,2022,10,26.4,30.07,23.99,203.0,85.23,2.88,Open-Meteo ERA5,Oktober
Sulawesi Utara,2022,11,25.85,28.81,23.58,196.9,87.63,2.46,Open-Meteo ERA5,November
Sulawesi Utara,2022,12,25.71,28.53,23.68,208.9,87.55,3.26,Open-Meteo ERA5,Desember
Sulawesi Utara,2023,1,25.51,28.17,23.51,306.5,87.84,3.59,Open-Meteo ERA5,Januari
Sulawesi Utara,2023,2,25.3,27.98,23.16,321.0,87.68,3.29,Open-Meteo ERA5,Februari
Sulawesi Utara,2023,3,25.53,28.52,23.29,345.4,87.9,2.98,Open-Meteo ERA5,Maret
Sulawesi Utara,2023,4,26.42,29.67,23.88,239.3,84.63,3.28,Open-Meteo ERA5,April
Sulawesi Utara,2023,5,26.81,30.33,24.36,141.9,84.32,2.72,Open-Meteo ERA5,Mei
Sulawesi Utara,2023,6,26.44,29.83,24.06,193.2,84.87,2.39,Open-Meteo ERA5,Juni
Sulawesi Utara,2023,7,26.21,30.06,23.45,252.2,85.19,2.44,Open-Meteo ERA5,Juli
Sulawesi Utara,2023,8,26.85,31.49,23.46,114.1,78.23,2.7,Open-Meteo ERA5,Agustus
Sulawesi Utara,2023,9,26.51,31.09,23.0,121.7,77.37,3.05,Open-Meteo ERA5,September
Sulawesi Utara,2023,10,27.71,32.78,23.36,29.5,71.48,3.34,Open-Meteo ERA5,Oktober
Sulawesi Utara,2023,11,26.9,30.68,24.03,207.6,82.83,2.74,Open-Meteo ERA5,November
Sulawesi Utara,2023,12,26.46,29.97,24.03,230.2,86.26,2.86,Open-Meteo ERA5,Desember
Sulawesi Utara,2024,1,26.01,28.95,23.85,426.9,87.9,2.82,Open-Meteo ERA5,Januari
Sulawesi Utara,2024,2,26.24,29.49,23.74,184.7,84.79,3.31,Open-Meteo ERA5,Februari
Sulawesi Utara,2024,3,26.51,29.79,24.08,188.6,84.65,3.34,Open-Meteo ERA5,Maret
Sulawesi Utara,2024,4,26.58,30.07,23.84,252.7,85.6,2.87,Open-Meteo ERA5,April
Sulawesi Utara,2024,5,27.04,30.73,24.47,210.7,86.9,2.57,Open-Meteo ERA5,Mei
Sulawesi Utara,2024,6,26.05,29.41,23.88,292.9,89.2,2.35,Open-Meteo ERA5,Juni
Sulawesi Utara,2024,7,26.25,29.94,23.58,192.4,84.61,2.41,Open-Meteo ERA5,Juli
Sulawesi Utara,2024,8,26.04,29.89,23.44,308.9,86.0,2.47,Open-Meteo ERA5,Agustus
Sulawesi Utara,2024,9,27.3,32.18,23.71,71.3,75.47,2.96,Open-Meteo ERA5,September
Sulawesi Utara,2024,10,26.61,30.77,23.49,188.2,83.81,2.8,Open-Meteo ERA5,Oktober
Sulawesi Utara,2024,11,26.53,30.28,24.12,230.3,85.3,2.57,Open-Meteo ERA5,November
Sulawesi Utara,2024,12,26.51,29.39,24.68,231.2,86.68,3.37,Open-Meteo ERA5,Desember
Sumatera Barat,2015,1,25.56,28.59,22.95,229.8,85.97,1.81,Open-Meteo ERA5,Januari
Sumatera Barat,2015,2,25.98,29.2,23.11,356.8,84.96,1.69,Open-Meteo ERA5,Februari
Sumatera Barat,2015,3,25.83,28.74,23.33,317.5,87.48,1.85,Open-Meteo ERA5,Maret
Sumatera Barat,2015,4,25.52,28.2,23.26,498.5,90.53,1.74,Open-Meteo ERA5,April
Sumatera Barat,2015,5,26.2,28.8,23.79,356.6,88.97,1.75,Open-Meteo ERA5,Mei
Sumatera Barat,2015,6,26.06,28.81,23.53,429.3,88.57,1.74,Open-Meteo ERA5,Juni
Sumatera Barat,2015,7,25.96,29.0,23.22,204.6,86.13,1.85,Open-Meteo ERA5,Juli
Sumatera Barat,2015,8,25.59,28.36,23.17,379.3,89.03,1.66,Open-Meteo ERA5,Agustus
Sumatera Barat,2015,9,25.66,28.65,23.14,303.6,89.17,1.71,Open-Meteo ERA5,September
Sumatera Barat,2015,10,25.86,28.67,23.52,515.1,89.13,1.4,Open-Meteo ERA5,Oktober
Sumatera Barat,2015,11,25.26,27.71,23.17,838.1,91.37,1.59,Open-Meteo ERA5,November
Sumatera Barat,2015,12,25.74,28.64,23.26,423.3,88.0,1.8,Open-Meteo ERA5,Desember
Sumatera Barat,2016,1,26.25,29.48,23.59,430.4,87.65,1.66,Open-Meteo ERA5,Januari
Sumatera Barat,2016,2,26.6,29.81,23.62,296.3,84.21,1.86,Open-Meteo ERA5,Februari
Sumatera Barat,2016,3,26.81,29.87,24.28,436.4,86.55,1.62,Open-Meteo ERA5,Maret
Sumatera Barat,2016,4,26.5,29.24,24.18,419.5,89.73,1.71,Open-Meteo ERA5,April
Sumatera Barat,2016,5,26.58,29.13,24.18,562.2,88.45,1.77,Open-Meteo ERA5,Mei
Sumatera Barat,2016,6,26.58,29.35,23.92,206.5,82.2,2.04,Open-Meteo ERA5,Juni
Sumatera Barat,2016,7,25.89,28.78,23.11,212.9,86.71,1.96,Open-Meteo ERA5,Juli
Sumatera Barat,2016,8,25.59,28.2,23.18,225.7,86.29,2.26,Open-Meteo ERA5,Agustus
Sumatera Barat,2016,9,25.35,27.94,22.97,208.9,87.77,2.29,Open-Meteo ERA5,September
Sumatera Barat,2016,10,25.09,27.62,22.92,231.7,88.61,2.4,Open-Meteo ERA5,Oktober
Sumatera Barat,2016,11,25.25,27.87,23.01,414.5,90.0,2.08,Open-Meteo ERA5,November
Sumatera Barat,2016,12,25.07,27.52,22.98,307.0,88.77,2.37,Open-Meteo ERA5,Desember
Sumatera Barat,2017,1,25.6,28.1,23.39,526.1,84.48,2.74,Open-Meteo ERA5,Januari
Sumatera Barat,2017,2,25.61,28.07,23.33,485.6,86.0,2.48,Open-Meteo ERA5,Februari
Sumatera Barat,2017,3,26.1,28.78,23.67,307.5,83.35,2.48,Open-Meteo ERA5,Maret
Sumatera Barat,2017,4,25.81,28.01,23.79,451.8,87.53,2.15,Open-Meteo ERA5,April
Sumatera Barat,2017,5,26.39,28.86,24.14,549.9,86.29,2.49,Open-Meteo ERA5,Mei
Sumatera Barat,2017,6,26.18,28.83,23.56,111.8,82.4,2.39,Open-Meteo ERA5,Juni
Sumatera Barat,2017,7,25.68,28.28,23.29,215.5,83.39,2.39,Open-Meteo ERA5,Juli
Sumatera Barat,2017,8,25.7,28.39,23.26,337.6,85.16,2.53,Open-Meteo ERA5,Agustus
Sumatera Barat,2017,9,25.54,28.15,23.34,471.6,87.27,2.47,Open-Meteo ERA5,September
Sumatera Barat,2017,10,25.95,28.41,23.72,319.6,84.06,2.35,Open-Meteo ERA5,Oktober
Sumatera Barat,2017,11,25.16,27.32,23.38,900.5,90.33,2.7,Open-Meteo ERA5,November
Sumatera Barat,2017,12,25.33,27.69,23.37,810.4,86.84,2.54,Open-Meteo ERA5,Desember
Sumatera Barat,2018,1,25.81,28.47,23.47,360.3,79.39,2.43,Open-Meteo ERA5,Januari
Sumatera Barat,2018,2,25.91,28.73,23.59,183.7,83.36,2.48,Open-Meteo ERA5,Februari
Sumatera Barat,2018,3,25.64,28.3,23.46,500.1,87.29,2.42,Open-Meteo ERA5,Maret
Sumatera Barat,2018,4,25.84,28.24,23.61,499.1,87.3,2.37,Open-Meteo ERA5,April
Sumatera Barat,2018,5,25.81,28.12,23.63,403.9,88.58,2.21,Open-Meteo ERA5,Mei
Sumatera Barat,2018,6,25.99,28.68,23.48,174.7,84.53,2.39,Open-Meteo ERA5,Juni
Sumatera Barat,2018,7,25.46,28.11,22.92,160.0,85.61,2.56,Open-Meteo ERA5,Juli
Sumatera Barat,2018,8,25.4,27.96,23.05,478.6,85.81,2.6,Open-Meteo ERA5,Agustus
Sumatera Barat,2018,9,25.15,27.85,22.65,522.2,87.9,2.52,Open-Meteo ERA5,September
Sumatera Barat,2018,10,24.97,27.4,22.85,548.3,90.77,2.38,Open-Meteo ERA5,Oktober
Sumatera Barat,2018,11,25.26,27.57,23.11,507.0,89.9,2.21,Open-Meteo ERA5,November
Sumatera Barat,2018,12,25.68,28.14,23.33,457.2,84.65,2.08,Open-Meteo ERA5,Desember
Sumatera Barat,2019,1,25.76,28.36,23.57,381.4,87.1,2.66,Open-Meteo ERA5,Januari
Sumatera Barat,2019,2,25.93,28.48,23.62,297.2,87.93,2.32,Open-Meteo ERA5,Februari
Sumatera Barat,2019,3,26.01,28.96,23.47,203.2,85.84,2.61,Open-Meteo ERA5,Maret
Sumatera Barat,2019,4,26.29,28.89,23.97,272.7,86.8,2.11,Open-Meteo ERA5,April
Sumatera Barat,2019,5,26.28,28.82,23.92,410.7,86.42,2.17,Open-Meteo ERA5,Mei
Sumatera Barat,2019,6,26.04,28.34,23.8,337.4,87.67,2.31,Open-Meteo ERA5,Juni
Sumatera Barat,2019,7,25.77,28.56,23.18,270.6,87.1,2.47,Open-Meteo ERA5,Juli
Sumatera Barat,2019,8,25.41,28.2,22.85,288.3,87.52,2.82,Open-Meteo ERA5,Agustus
Sumatera Barat,2019,9,25.41,28.34,22.51,157.4,86.27,3.03,Open-Meteo ERA5,September
Sumatera Barat,2019,10,25.03,27.42,22.78,424.1,90.55,2.6,Open-Meteo ERA5,Oktober
Sumatera Barat,2019,11,25.39,27.83,23.07,366.3,89.1,2.58,Open-Meteo ERA5,November
Sumatera Barat,2019,12,25.61,27.89,23.53,545.8,90.68,2.14,Open-Meteo ERA5,Desember
Sumatera Barat,2020,1,26.21,28.95,23.74,451.6,87.42,2.4,Open-Meteo ERA5,Januari
Sumatera Barat,2020,2,26.79,29.7,24.28,430.7,83.41,2.56,Open-Meteo ERA5,Februari
Sumatera Barat,2020,3,26.48,29.2,24.08,502.6,86.97,2.4,Open-Meteo ERA5,Maret
Sumatera Barat,2020,4,26.22,28.59,24.1,511.0,88.8,2.18,Open-Meteo ERA5,April
Sumatera Barat,2020,5,26.93,29.61,24.63,245.6,83.55,2.39,Open-Meteo ERA5,Mei
Sumatera Barat,2020,6,26.11,28.64,23.73,289.5,85.43,2.26,Open-Meteo ERA5,Juni
Sumatera Barat,2020,7,25.73,28.32,23.57,604.1,88.32,2.47,Open-Meteo ERA5,Juli
Sumatera Barat,2020,8,26.06,28.94,23.42,164.6,82.77,2.27,Open-Meteo ERA5,Agustus
Sumatera Barat,2020,9,25.5,28.01,23.27,470.0,87.87,2.32,Open-Meteo ERA5,September
Sumatera Barat,2020,10,25.81,28.31,23.51,300.2,84.61,2.46,Open-Meteo ERA5,Oktober
Sumatera Barat,2020,11,25.5,27.94,23.44,655.1,89.03,2.23,Open-Meteo ERA5,November
Sumatera Barat,2020,12,25.91,28.51,23.49,135.0,82.13,2.23,Open-Meteo ERA5,Desember
Sumatera Barat,2021,1,26.2,29.23,23.71,178.8,81.13,3.06,Open-Meteo ERA5,Januari
Sumatera Barat,2021,2,26.64,29.65,24.0,123.1,80.21,2.82,Open-Meteo ERA5,Februari
Sumatera Barat,2021,3,25.67,28.14,23.51,644.5,88.97,2.35,Open-Meteo ERA5,Maret
Sumatera Barat,2021,4,25.85,28.26,23.61,245.7,87.53,2.41,Open-Meteo ERA5,April
Sumatera Barat,2021,5,26.18,28.39,24.12,394.6,88.61,2.13,Open-Meteo ERA5,Mei
Sumatera Barat,2021,6,25.97,28.65,23.47,162.4,82.73,2.5,Open-Meteo ERA5,Juni
Sumatera Barat,2021,7,25.8,28.66,23.15,195.0,82.39,2.36,Open-Meteo ERA5,Juli
Sumatera Barat,2021,8,25.43,28.0,23.2,452.8,88.45,2.18,Open-Meteo ERA5,Agustus
Sumatera Barat,2021,9,25.48,28.11,23.29,607.0,88.13,2.55,Open-Meteo ERA5,September
Sumatera Barat,2021,10,25.83,28.65,23.49,231.3,84.13,2.52,Open-Meteo ERA5,Oktober
Sumatera Barat,2021,11,25.93,28.48,23.72,198.8,81.83,2.32,Open-Meteo ERA5,November
Sumatera Barat,2021,12,25.48,28.16,23.12,472.3,87.94,2.68,Open-Meteo ERA5,Desember
Sumatera Barat,2022,1,25.81,28.75,23.34,264.6,84.65,2.94,Open-Meteo ERA5,Januari
Sumatera Barat,2022,2,26.28,29.5,23.32,98.2,78.36,2.73,Open-Meteo ERA5,Februari
Sumatera Barat,2022,3,26.12,29.13,23.3,121.8,80.19,2.48,Open-Meteo ERA5,Maret
Sumatera Barat,2022,4,26.28,29.21,23.5,147.4,82.1,2.64,Open-Meteo ERA5,April
Sumatera Barat,2022,5,26.48,29.34,23.85,140.0,82.0,2.63,Open-Meteo ERA5,Mei
Sumatera Barat,2022,6,25.49,28.08,23.2,266.8,85.8,2.43,Open-Meteo ERA5,Juni
Sumatera Barat,2022,7,25.94,28.77,23.31,193.3,83.06,2.55,Open-Meteo ERA5,Juli
Sumatera Barat,2022,8,25.64,28.39,23.26,256.2,83.52,2.41,Open-Meteo ERA5,Agustus
Sumatera Barat,2022,9,25.32,28.08,23.07,251.2,84.8,2.43,Open-Meteo ERA5,September
Sumatera Barat,2022,10,25.29,27.85,23.3,388.1,86.58,2.48,Open-Meteo ERA5,Oktober
Sumatera Barat,2022,11,24.91,27.25,23.05,554.0,89.07,2.48,Open-Meteo ERA5,November
Sumatera Barat,2022,12,25.33,28.04,22.95,370.5,83.77,2.55,Open-Meteo ERA5,Desember
Sumatera Barat,2023,1,25.16,27.89,22.81,245.2,86.13,2.76,Open-Meteo ERA5,Januari
Sumatera Barat,2023,2,25.89,28.9,23.25,155.5,81.32,2.92,Open-Meteo ERA5,Februari
Sumatera Barat,2023,3,25.82,28.67,23.39,350.5,85.9,2.58,Open-Meteo ERA5,Maret
Sumatera Barat,2023,4,25.96,28.76,23.49,265.3,87.13,2.45,Open-Meteo ERA5,April
Sumatera Barat,2023,5,26.34,29.06,24.03,277.6,86.55,2.45,Open-Meteo ERA5,Mei
Sumatera Barat,2023,6,26.16,28.86,23.74,213.8,86.1,2.5,Open-Meteo ERA5,Juni
Sumatera Barat,2023,7,25.7,28.32,23.27,265.7,84.97,2.63,Open-Meteo ERA5,Juli
Sumatera Barat,2023,8,25.34,27.84,22.88,477.2,88.45,2.62,Open-Meteo ERA5,Agustus
Sumatera Barat,2023,9,25.43,28.23,22.51,152.2,86.83,3.28,Open-Meteo ERA5,September
Sumatera Barat,2023,10,25.27,27.59,22.86,326.2,89.97,2.55,Open-Meteo ERA5,Oktober
Sumatera Barat,2023,11,25.65,27.86,23.39,194.5,87.97,2.22,Open-Meteo ERA5,November
Sumatera Barat,2023,12,25.95,28.46,23.73,429.1,88.35,2.26,Open-Meteo ERA5,Desember
Sumatera Barat,2024,1,25.92,28.79,23.5,396.5,88.68,2.55,Open-Meteo ERA5,Januari
Sumatera Barat,2024,2,26.56,29.67,24.13,257.5,84.52,2.38,Open-Meteo ERA5,Februari
Sumatera Barat,2024,3,26.32,29.05,23.91,527.0,85.58,2.52,Open-Meteo ERA5,Maret
Sumatera Barat,2024,4,26.42,28.99,24.26,473.7,89.47,2.36,Open-Meteo ERA5,April
Sumatera Barat,2024,5,26.72,29.38,24.5,421.6,88.13,2.48,Open-Meteo ERA5,Mei
Sumatera Barat,2024,6,26.12,28.93,23.66,311.6,86.5,2.51,Open-Meteo ERA5,Juni
Sumatera Barat,2024,7,26.42,29.45,23.41,70.7,81.45,2.59,Open-Meteo ERA5,Juli
Sumatera Barat,2024,8,25.48,28.36,22.91,413.3,87.84,2.74,Open-Meteo ERA5,Agustus
Sumatera Barat,2024,9,25.88,28.58,23.41,259.6,85.97,2.55,Open-Meteo ERA5,September
Sumatera Barat,2024,10,26.01,28.84,23.31,396.5,83.06,2.61,Open-Meteo ERA5,Oktober
Sumatera Barat,2024,11,25.96,28.88,23.62,300.2,85.43,2.58,Open-Meteo ERA5,November
Sumatera Barat,2024,12,25.83,28.65,23.62,337.1,84.1,2.59,Open-Meteo ERA5,Desember
Sumatera Selatan,2015,1,25.68,29.47,23.33,231.6,87.84,3.14,Open-Meteo ERA5,Januari
Sumatera Selatan,2015,2,25.67,29.4,23.22,160.2,86.68,2.94,Open-Meteo ERA5,Februari
Sumatera Selatan,2015,3,25.9,30.2,23.43,312.5,89.84,2.47,Open-Meteo ERA5,Maret
Sumatera Selatan,2015,4,26.2,30.24,23.66,270.0,90.37,2.21,Open-Meteo ERA5,April
Sumatera Selatan,2015,5,26.56,30.55,24.02,123.9,87.81,2.46,Open-Meteo ERA5,Mei
Sumatera Selatan,2015,6,26.42,30.39,23.59,97.8,84.63,2.78,Open-Meteo ERA5,Juni
Sumatera Selatan,2015,7,27.12,31.51,23.62,32.2,75.9,3.43,Open-Meteo ERA5,Juli
Sumatera Selatan,2015,8,27.74,32.7,23.72,21.5,70.87,3.53,Open-Meteo ERA5,Agustus
Sumatera Selatan,2015,9,28.65,34.15,23.99,6.8,64.43,3.69,Open-Meteo ERA5,September
Sumatera Selatan,2015,10,29.2,35.12,24.14,16.5,62.68,3.62,Open-Meteo ERA5,Oktober
Sumatera Selatan,2015,11,27.09,31.68,24.19,287.9,83.97,2.31,Open-Meteo ERA5,November
Sumatera Selatan,2015,12,26.09,30.0,23.9,295.9,89.94,2.66,Open-Meteo ERA5,Desember
Sumatera Selatan,2016,1,26.25,30.0,23.96,264.5,89.61,2.68,Open-Meteo ERA5,Januari
Sumatera Selatan,2016,2,26.11,29.53,23.95,526.9,88.76,3.08,Open-Meteo ERA5,Februari
Sumatera Selatan,2016,3,26.46,30.24,24.28,362.0,91.13,2.5,Open-Meteo ERA5,Maret
Sumatera Selatan,2016,4,26.56,30.72,24.3,394.6,91.57,2.07,Open-Meteo ERA5,April
Sumatera Selatan,2016,5,26.81,30.59,24.45,243.0,90.42,2.25,Open-Meteo ERA5,Mei
Sumatera Selatan,2016,6,26.44,30.39,23.85,114.8,88.47,2.26,Open-Meteo ERA5,Juni
Sumatera Selatan,2016,7,26.48,30.42,23.91,115.7,86.9,2.39,Open-Meteo ERA5,Juli
Sumatera Selatan,2016,8,26.73,30.8,23.98,133.7,84.48,2.62,Open-Meteo ERA5,Agustus
Sumatera Selatan,2016,9,26.61,30.87,23.79,175.3,86.9,2.14,Open-Meteo ERA5,September
Sumatera Selatan,2016,10,26.3,30.22,23.77,354.2,89.13,2.21,Open-Meteo ERA5,Oktober
Sumatera Selatan,2016,11,26.02,29.73,23.71,357.4,90.5,2.11,Open-Meteo ERA5,November
Sumatera Selatan,2016,12,26.44,30.06,23.91,233.0,88.06,2.63,Open-Meteo ERA5,Desember
Sumatera Selatan,2017,1,26.18,29.48,23.86,298.3,88.06,3.13,Open-Meteo ERA5,Januari
Sumatera Selatan,2017,2,25.7,29.43,23.32,312.9,88.36,3.52,Open-Meteo ERA5,Februari
Sumatera Selatan,2017,3,26.28,29.99,23.74,291.6,88.74,2.89,Open-Meteo ERA5,Maret
Sumatera Selatan,2017,4,26.47,30.58,23.93,334.8,89.87,2.65,Open-Meteo ERA5,April
Sumatera Selatan,2017,5,26.69,30.51,24.3,255.5,89.45,2.93,Open-Meteo ERA5,Mei
Sumatera Selatan,2017,6,26.45,30.09,23.89,156.2,87.33,2.99,Open-Meteo ERA5,Juni
Sumatera Selatan,2017,7,25.71,29.15,23.39,223.2,89.42,3.03,Open-Meteo ERA5,Juli
Sumatera Selatan,2017,8,26.01,29.83,23.36,149.9,86.58,3.19,Open-Meteo ERA5,Agustus
Sumatera Selatan,2017,9,26.44,30.36,23.63,129.5,85.63,3.1,Open-Meteo ERA5,September
Sumatera Selatan,2017,10,26.53,30.53,23.93,222.7,88.65,2.52,Open-Meteo ERA5,Oktober
Sumatera Selatan,2017,11,26.43,30.44,23.98,300.7,89.3,2.85,Open-Meteo ERA5,November
Sumatera Selatan,2017,12,25.97,29.46,23.66,311.8,89.58,3.01,Open-Meteo ERA5,Desember
Sumatera Selatan,2018,1,26.32,30.17,23.61,160.5,84.74,3.49,Open-Meteo ERA5,Januari
Sumatera Selatan,2018,2,25.66,29.32,23.37,266.2,87.54,3.48,Open-Meteo ERA5,Februari
Sumatera Selatan,2018,3,25.69,29.4,23.31,458.7,90.9,2.71,Open-Meteo ERA5,Maret
Sumatera Selatan,2018,4,26.27,29.94,23.81,278.6,89.8,2.44,Open-Meteo ERA5,April
Sumatera Selatan,2018,5,26.16,30.04,23.78,291.0,90.9,2.81,Open-Meteo ERA5,Mei
Sumatera Selatan,2018,6,26.11,29.58,23.67,187.9,90.1,2.93,Open-Meteo ERA5,Juni
Sumatera Selatan,2018,7,26.48,30.56,23.18,48.8,82.61,3.27,Open-Meteo ERA5,Juli
Sumatera Selatan,2018,8,26.82,31.52,23.39,100.1,80.06,3.43,Open-Meteo ERA5,Agustus
Sumatera Selatan,2018,9,26.68,31.35,23.13,85.5,79.5,3.39,Open-Meteo ERA5,September
